F,020200001,予期せぬエラーが発生しました。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300004,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300005,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300006,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300007,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300008,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300010,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300011,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300012,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300013,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300014,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300015,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300016,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300017,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300018,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300021,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300022,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300025,照射待ち要求が拒否されました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300026,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300027,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300028,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300029,センサー内部温度が上限値を超えました。,温度が下がるまで撮影できません。
E,040300030,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300031,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
W,040300032,センサーから警告が通知されました。,
E,040300033,センサーからエラーが通知されました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
F,040300034,センサーから致命的なエラーが通知されました。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300035,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300036,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300037,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300038,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300039,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300040,センサーの構成に異常を検出しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300041,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
W,040300042,パワーボックスへの接続に失敗しました。,
E,040300043,パワーボックスへの接続が切断されました。,ケーブルが正しく接続されていることを確認し、パワーボックスを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
E,040300044,接続されたセンサーのシリアルナンバーが登録されていません。,サービスパーソンに連絡してください。
E,040300045,センサーへの接続が切断されました。,ケーブルが正しく接続されていることを確認し、センサーを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
W,040300046,センサーへの接続に失敗しました。,
E,040300047,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
F,040300048,使用しているセンサーのファームウェアとの互換性がありません。,最適なファームウェアに更新してください。
F,040300049,センサー登録後にファームウェアのバージョンアップが実施された可能性があります。,センサーを登録し直してください。
F,040300050,適切なJumboパケット設定がなされていないか、Jumboパケット対応のネットワークカードが使用されていません。,サービスパーソンに連絡してください。
F,040300051,無線のIP Addressと有線のIP Addressが逆に設定されています。,サービスパーソンに連絡してください。
E,040300052,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
F,040300053,X線自動検出を使用して撮影する設定ですが、X線自動検出に対応していないセンサーのワークスペースが存在するため、起動できません。,サービスパーソンに連絡してください。
F,040300054,使用しているセンサーのファームウェアとの互換性がありません。,最適なファームウェアに更新してください。
F,040400001,データベースの更新に失敗しました。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
F,040400002,内部エラーが発生しました。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
F,040400003,システム設定の取得に失敗しました。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
E,040400004,撮影ステータスが不適切なため、要求された処理を実行できません。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
F,040400005,データベースの整合性異常です。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
F,040400006,内部エラーが発生しました。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
E,040400018,指定されたプロトコルは存在しないため、撮影できません。,次の撮影に進んでください。
E,040400100,内部エラーが発生しました。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
E,040500001,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040500002,システムエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040500003,最大取得件数を超えました。,取得可能件数を変更したい場合は、サービスパーソンに連絡してください。
E,040500004,一部不正なStudyを受信しました。不正なStudyは表示していません。,通信相手の送信データを確認してください。
E,040500005,受信タグに不正な値が含まれていたため空白に置き換えました。,通信相手の送信データを確認してください。
E,040500006,受信したキャラクタセットに含まれない文字が存在しました。正しく表示が行われない可能性があります。,問題が解決しない場合は、サービスパーソンに連絡してください。
W,040500007,キャラクタセットの設定が不正なため、変換できない文字コードを修正して出力します。,設定内容を確認してください。
E,040500008,受信した内容に1753年より前の日付が含まれています。,日付情報を確認してください。
W,040500009,C-STOREへのタグコピー処理に失敗しました。コピー元の内容およびC-STOREの通信内容をご確認ください。,問題が解決しない場合は、サービスパーソンに連絡してください。
W,04050000A,DicomFileへのタグコピー処理に失敗しました。コピー元の内容をご確認ください。,問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050000B,ディスクのアクセスに失敗しました。,ディスクを確認して、プロセスビューワより再度実行してください。
E,04050000C,DICOMDIRの読み込みに失敗しました。,ディスクを確認して、再度実行してください。
E,04050000D,出力エラーが発生しました。,エラーが発生した検査を確認し、過去検査リストから再出力してください。
W,04050000E,DICOM規格に違反しているため、該当データは空白に置き換えて出力します。,
E,04050000F,DICOMファイルの読み込みに失敗しました。,ディスクを確認して、再度実行してください。
E,040500010,DICOMファイルの読み込みに失敗しました。,ディスクを確認して、再度実行してください。
E,040500011,トリガーファイルの読み込みに失敗しました。通信相手の設定に問題がある可能性があります。,通信相手を確認してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040500012,トリガーファイルに不正な値が含まれていました。,通信相手の送信データを確認してください。
E,040500013,トリガーファイルの保存先がありません。,設定内容を確認してください。問題が解決しない場合は、サービスパーソンに連絡してください。
W,040501001,処理がキャンセルされました。,
E,040501002,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040501003,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040501004,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040501005,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040501006,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040501007,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040501008,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040501009,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050100A,ファイルに対する操作が失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050100B,ファイルに対する操作が失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050100C,ファイルに対する操作が失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
F,04050100D,データベースに対する操作が失敗しました。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
F,04050100E,データベースに対する操作が失敗しました。,システムを再起動してください。再起動後も問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050100F,内部エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040501010,システムエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040501011,指定された保存先はファイルが既に存在していたため、処理を続行できませんでした。,設定内容を確認してください。
E,040501012,指定された保存先でアクセスが拒否されたため、処理を続行できませんでした。,設定内容を確認してください。
E,040501013,指定された保存先の空き容量が不足していたため、処理を続行できませんでした。,設定内容を確認してください。
E,040501014,対象画像の転送が完了していないため、DICOM GSPSの転送を中止しました。,対象画像の転送が完了してから、再度実行してください。
E,040501015,ファイル出力中にSocketエラーが発生しました。,設定内容を確認してください。
E,040501016,ファイル出力中にネットワーク通信が切断されました。,設定内容を確認してください。
E,040501017,サポートしていないDICOMDIRを読み込みました。,ディスクを確認して、再度実行してください。
E,040501018,出力エラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502001,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502002,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502003,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502004,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502005,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502006,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502007,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502008,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502009,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050200A,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050200B,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050200C,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050200D,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050200E,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050200F,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502010,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502011,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502012,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502013,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502014,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502015,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502016,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502017,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502018,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502019,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050201A,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050201B,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050201C,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050201D,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050201E,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050201F,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502020,DICOM通信が中断されました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502021,アソシエーション折衝中にタイムアウトが発生しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502022,アソシエーション折衝中にタイムアウトが発生しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502023,アソシエーション折衝中に切断要求を受信しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502024,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502025,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502026,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502027,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502028,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502029,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050202A,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050202B,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050202C,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050202D,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050202E,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050202F,アソシエーション折衝で失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502030,アソシエーション折衝で失敗しました。設定値が読み込めません。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502031,アソシエーション折衝で失敗しました。設定値が読み込めません。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502032,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502035,アソシエーション折衝で失敗しました。設定値が不正です。,設定内容を確認してください。
E,040502036,アソシエーション折衝で失敗しました。提示した証明書が拒否されました。,正しい証明書を設定してください。
E,040502037,アソシエーション折衝で失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502038,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502039,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050203A,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050203B,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050203C,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050203D,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050203E,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502041,DICOM通信ライブラリでアソシエーション情報取得に失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502042,DICOM通信ライブラリでアソシエーション情報取得に失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502043,DICOM通信ライブラリでアソシエーション情報取得に失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502044,DICOM通信ライブラリでアソシエーション情報取得に失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502045,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,040502046,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,040502047,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,040502048,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,040502049,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,04050204A,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,04050204B,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,04050204C,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,04050204D,設定内容を確認してください。,設定内容を確認してください。
E,04050204E,DICOM通信サーバーでアソシエーション接続に失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050204F,DICOM通信サーバーでアソシエーション接続に失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502050,DICOM通信サーバーでアソシエーション接続に失敗しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,040502051,アソシエーション折衝で失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502052,アソシエーション折衝で失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502053,アソシエーション折衝で失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502055,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502056,DICOM通信ライブラリでアソシエーション情報取得に失敗しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502057,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040502058,アソシエーション折衝で失敗しました。通信相手とのネットワーク接続が確立できません。,ネットワークの接続状態および設定内容を確認してください。
E,040502059,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,04050205A,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,04050205B,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,04050205C,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,04050205D,DICOM通信ライブラリでアソシエーション接続先設定に失敗しました。,設定内容を確認してください。
E,04050205E,DICOM通信で未定義のコードを検出しました。,通信相手を確認してください。
E,040503001,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503002,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503003,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503004,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503005,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503006,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503007,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503008,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503009,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050300A,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050300B,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050300C,DICOM通信中にタイムアウトが発生しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050300D,DICOM通信中にタイムアウトが発生しました。通信相手または本システムの設定に問題がある可能性があります。,設定内容を確認してください。
E,04050300E,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050300F,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503010,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503011,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503015,DICOM通信エラー。アソシエーション折衝でエラーが発生しました。提示した証明書が拒否されました。,正しい証明書を設定してください。
E,040503016,DICOM通信エラー。アソシエーション折衝でエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503017,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503018,DICOM通信エラー。アソシエーション折衝でエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503019,DICOM通信エラー。アソシエーション折衝でエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050301A,DICOM通信エラー。アソシエーション折衝でエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050301B,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050301C,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050301D,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050301E,DICOM通信中に切断要求を受信しました。通信相手または本システムの設定に問題がある可能性があります。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,04050301F,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
E,040503020,DICOM通信ライブラリでエラーが発生しました。,再度実行してください。問題が解決しない場合は、サービスパーソンに連絡してください。
